date,product_id,product_name,buy_price,sell_price,mid_price,spread_abs,spread_pct,quote_count,source_count,provider_count,primary_source,primary_provider,sources_active,branches_active,source_quality,unit,source_lineage,build_timestamp
2026-02-09,sjc_gold_bar,SJC gold bar,177400000.0,180400000.0,178900000.0,3000000.0,0.01662971175166297,3,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.85,VND/luong,"{""webgia_sjc_archive"": 2, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-02-10,sjc_gold_bar,SJC gold bar,177700000.0,180700000.0,179200000.0,3000000.0,0.016602102933038185,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-02-11,sjc_gold_bar,SJC gold bar,178000000.0,181000000.0,179500000.0,3000000.0,0.016574585635359115,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-02-12,sjc_gold_bar,SJC gold bar,178000000.0,181000000.0,179500000.0,3000000.0,0.016574585635359115,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-02-13,sjc_gold_bar,SJC gold bar,177000000.0,180000000.0,178500000.0,3000000.0,0.016666666666666666,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-02-14,sjc_gold_bar,SJC gold bar,177000000.0,180000000.0,178500000.0,3000000.0,0.016666666666666666,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-02-15,sjc_gold_bar,SJC gold bar,178000000.0,181000000.0,179500000.0,3000000.0,0.016574585635359115,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-02-16,sjc_gold_bar,SJC gold bar,178000000.0,181000000.0,179500000.0,3000000.0,0.016574585635359115,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-02-17,sjc_gold_bar,SJC gold bar,178000000.0,181000000.0,179500000.0,3000000.0,0.016574585635359115,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-02-18,sjc_gold_bar,SJC gold bar,178000000.0,181000000.0,179500000.0,3000000.0,0.016574585635359115,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-02-19,sjc_gold_bar,SJC gold bar,178000000.0,181000000.0,179500000.0,3000000.0,0.016574585635359115,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-02-20,sjc_gold_bar,SJC gold bar,178000000.0,181000000.0,179500000.0,3000000.0,0.016574585635359115,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-02-21,sjc_gold_bar,SJC gold bar,178000000.0,181000000.0,179500000.0,3000000.0,0.016574585635359115,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-02-22,sjc_gold_bar,SJC gold bar,178000000.0,181000000.0,179500000.0,3000000.0,0.016574585635359115,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-02-23,sjc_gold_bar,SJC gold bar,179800000.0,182800000.0,181300000.0,3000000.0,0.016411378555798686,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-02-24,sjc_gold_bar,SJC gold bar,181600000.0,184600000.0,183100000.0,3000000.0,0.016251354279523293,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-02-25,sjc_gold_bar,SJC gold bar,181950000.0,184950000.0,183450000.0,3000000.0,0.016220600162206,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-02-26,sjc_gold_bar,SJC gold bar,182000000.0,185000000.0,183500000.0,3000000.0,0.016216216216216217,5,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.8300000000000001,VND/luong,"{""webgia_sjc_archive"": 4, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-02-27,sjc_gold_bar,SJC gold bar,181000000.0,184000000.0,182500000.0,3000000.0,0.016304347826086956,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-02-28,sjc_gold_bar,SJC gold bar,182500000.0,185500000.0,184000000.0,3000000.0,0.016172506738544475,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-01,sjc_gold_bar,SJC gold bar,184000000.0,187000000.0,185500000.0,3000000.0,0.016042780748663103,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-02,sjc_gold_bar,SJC gold bar,186250000.0,189250000.0,187750000.0,3000000.0,0.015852047556142668,4,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.8375000000000001,VND/luong,"{""webgia_sjc_archive"": 3, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-03,sjc_gold_bar,SJC gold bar,186400000.0,189400000.0,187900000.0,3000000.0,0.01583949313621964,3,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.85,VND/luong,"{""webgia_sjc_archive"": 2, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-04,sjc_gold_bar,SJC gold bar,181200000.0,184200000.0,182700000.0,3000000.0,0.016286644951140065,3,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.85,VND/luong,"{""webgia_sjc_archive"": 2, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-05,sjc_gold_bar,SJC gold bar,181450000.0,184450000.0,182950000.0,3000000.0,0.01626457034426674,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-06,sjc_gold_bar,SJC gold bar,180800000.0,183800000.0,182300000.0,3000000.0,0.01632208922742111,3,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.85,VND/luong,"{""webgia_sjc_archive"": 2, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-07,sjc_gold_bar,SJC gold bar,181400000.0,184400000.0,182900000.0,3000000.0,0.016268980477223426,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-08,sjc_gold_bar,SJC gold bar,182000000.0,185000000.0,183500000.0,3000000.0,0.016216216216216217,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-09,sjc_gold_bar,SJC gold bar,180600000.0,183600000.0,182100000.0,3000000.0,0.016339869281045753,4,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.8375000000000001,VND/luong,"{""webgia_sjc_archive"": 3, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-10,sjc_gold_bar,SJC gold bar,182500000.0,185500000.0,184000000.0,3000000.0,0.016172506738544475,3,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.85,VND/luong,"{""webgia_sjc_archive"": 2, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-11,sjc_gold_bar,SJC gold bar,183650000.0,186650000.0,185150000.0,3000000.0,0.016072863648540048,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-12,sjc_gold_bar,SJC gold bar,183300000.0,186300000.0,184800000.0,3000000.0,0.01610305958132045,3,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.85,VND/luong,"{""webgia_sjc_archive"": 2, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-13,sjc_gold_bar,SJC gold bar,182550000.0,185550000.0,184050000.0,3000000.0,0.016168148746968473,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-14,sjc_gold_bar,SJC gold bar,180700000.0,183700000.0,182200000.0,3000000.0,0.01633097441480675,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-15,sjc_gold_bar,SJC gold bar,179600000.0,182600000.0,181100000.0,3000000.0,0.01642935377875137,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-16,sjc_gold_bar,SJC gold bar,179850000.0,182850000.0,181350000.0,3000000.0,0.016406890894175553,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-17,sjc_gold_bar,SJC gold bar,180000000.0,183000000.0,181500000.0,3000000.0,0.01639344262295082,3,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.85,VND/luong,"{""webgia_sjc_archive"": 2, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-18,sjc_gold_bar,SJC gold bar,180000000.0,183000000.0,181500000.0,3000000.0,0.01639344262295082,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-19,sjc_gold_bar,SJC gold bar,174700000.0,177700000.0,176200000.0,3000000.0,0.016882386043894203,4,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.8375000000000001,VND/luong,"{""webgia_sjc_archive"": 3, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-20,sjc_gold_bar,SJC gold bar,172200000.0,175200000.0,173700000.0,3000000.0,0.017123287671232876,4,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.8375000000000001,VND/luong,"{""webgia_sjc_archive"": 3, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-21,sjc_gold_bar,SJC gold bar,170550000.0,173550000.0,172050000.0,3000000.0,0.01728608470181504,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-22,sjc_gold_bar,SJC gold bar,168000000.0,171000000.0,169500000.0,3000000.0,0.017543859649122806,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-23,sjc_gold_bar,SJC gold bar,163000000.0,166000000.0,164500000.0,3000000.0,0.018072289156626505,7,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.8214285714285714,VND/luong,"{""webgia_sjc_archive"": 6, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-24,sjc_gold_bar,SJC gold bar,165450000.0,168450000.0,166950000.0,3000000.0,0.017809439002671415,4,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.8375000000000001,VND/luong,"{""webgia_sjc_archive"": 3, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-25,sjc_gold_bar,SJC gold bar,171100000.0,174100000.0,172600000.0,3000000.0,0.01723147616312464,4,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.8375000000000001,VND/luong,"{""webgia_sjc_archive"": 3, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-26,sjc_gold_bar,SJC gold bar,168500000.0,171500000.0,170000000.0,3000000.0,0.01749271137026239,3,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.85,VND/luong,"{""webgia_sjc_archive"": 2, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-27,sjc_gold_bar,SJC gold bar,168050000.0,171050000.0,169550000.0,3000000.0,0.017538731365097926,4,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.8375000000000001,VND/luong,"{""webgia_sjc_archive"": 3, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-28,sjc_gold_bar,SJC gold bar,169200000.0,172200000.0,170700000.0,3000000.0,0.017421602787456445,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-29,sjc_gold_bar,SJC gold bar,169800000.0,172800000.0,171300000.0,3000000.0,0.017361111111111112,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-30,sjc_gold_bar,SJC gold bar,169850000.0,172850000.0,171350000.0,3000000.0,0.017356089094590684,4,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.8375000000000001,VND/luong,"{""webgia_sjc_archive"": 3, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-03-31,sjc_gold_bar,SJC gold bar,171950000.0,174950000.0,173450000.0,3000000.0,0.017147756501857674,4,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.8375000000000001,VND/luong,"{""webgia_sjc_archive"": 3, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-01,sjc_gold_bar,SJC gold bar,173700000.0,176700000.0,175200000.0,3000000.0,0.01697792869269949,5,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.8300000000000001,VND/luong,"{""webgia_sjc_archive"": 4, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-02,sjc_gold_bar,SJC gold bar,172500000.0,175750000.0,174125000.0,3250000.0,0.01849217638691323,6,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.8250000000000001,VND/luong,"{""webgia_sjc_archive"": 5, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-03,sjc_gold_bar,SJC gold bar,170500000.0,174000000.0,172250000.0,3500000.0,0.020114942528735632,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-04,sjc_gold_bar,SJC gold bar,171250000.0,174500000.0,172875000.0,3250000.0,0.01862464183381089,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-05,sjc_gold_bar,SJC gold bar,171500000.0,174500000.0,173000000.0,3000000.0,0.017191977077363897,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-06,sjc_gold_bar,SJC gold bar,170800000.0,173800000.0,172300000.0,3000000.0,0.01726121979286536,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-07,sjc_gold_bar,SJC gold bar,169800000.0,172800000.0,171300000.0,3000000.0,0.017361111111111112,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-08,sjc_gold_bar,SJC gold bar,171750000.0,175500000.0,173625000.0,3750000.0,0.021367521367521368,6,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.8250000000000001,VND/luong,"{""webgia_sjc_archive"": 5, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-09,sjc_gold_bar,SJC gold bar,168500000.0,171500000.0,170000000.0,3000000.0,0.01749271137026239,3,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.85,VND/luong,"{""webgia_sjc_archive"": 2, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-10,sjc_gold_bar,SJC gold bar,169100000.0,172100000.0,170600000.0,3000000.0,0.017431725740848343,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-11,sjc_gold_bar,SJC gold bar,169550000.0,172550000.0,171050000.0,3000000.0,0.017386264850767892,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-12,sjc_gold_bar,SJC gold bar,169400000.0,172400000.0,170900000.0,3000000.0,0.01740139211136891,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-13,sjc_gold_bar,SJC gold bar,168950000.0,171950000.0,170450000.0,3000000.0,0.017446932247746436,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-14,sjc_gold_bar,SJC gold bar,170000000.0,173000000.0,171500000.0,3000000.0,0.017341040462427744,3,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.85,VND/luong,"{""webgia_sjc_archive"": 2, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-15,sjc_gold_bar,SJC gold bar,171500000.0,174500000.0,173000000.0,3000000.0,0.017191977077363897,7,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.8214285714285714,VND/luong,"{""webgia_sjc_archive"": 6, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-16,sjc_gold_bar,SJC gold bar,168500000.0,172250000.0,170375000.0,3750000.0,0.02177068214804064,4,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.8375000000000001,VND/luong,"{""webgia_sjc_archive"": 3, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-17,sjc_gold_bar,SJC gold bar,167500000.0,171000000.0,169250000.0,3500000.0,0.02046783625730994,3,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.85,VND/luong,"{""webgia_sjc_archive"": 2, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-18,sjc_gold_bar,SJC gold bar,168000000.0,171500000.0,169750000.0,3500000.0,0.02040816326530612,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-19,sjc_gold_bar,SJC gold bar,168500000.0,172000000.0,170250000.0,3500000.0,0.020348837209302327,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-20,sjc_gold_bar,SJC gold bar,168300000.0,171300000.0,169800000.0,3000000.0,0.017513134851138354,3,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.85,VND/luong,"{""webgia_sjc_archive"": 2, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-21,sjc_gold_bar,SJC gold bar,168400000.0,171250000.0,169825000.0,2850000.0,0.016642335766423356,4,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.8375000000000001,VND/luong,"{""webgia_sjc_archive"": 3, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-22,sjc_gold_bar,SJC gold bar,167500000.0,170000000.0,168750000.0,2500000.0,0.014705882352941176,3,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.85,VND/luong,"{""webgia_sjc_archive"": 2, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-23,sjc_gold_bar,SJC gold bar,167100000.0,169600000.0,168350000.0,2500000.0,0.01474056603773585,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-24,sjc_gold_bar,SJC gold bar,166200000.0,168700000.0,167450000.0,2500000.0,0.014819205690574985,3,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.85,VND/luong,"{""webgia_sjc_archive"": 2, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-25,sjc_gold_bar,SJC gold bar,165900000.0,168400000.0,167150000.0,2500000.0,0.014845605700712588,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-26,sjc_gold_bar,SJC gold bar,166300000.0,168800000.0,167550000.0,2500000.0,0.01481042654028436,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-27,sjc_gold_bar,SJC gold bar,166300000.0,168800000.0,167550000.0,2500000.0,0.01481042654028436,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-28,sjc_gold_bar,SJC gold bar,165500000.0,168250000.0,166875000.0,2750000.0,0.01634472511144131,4,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.8375000000000001,VND/luong,"{""webgia_sjc_archive"": 3, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-29,sjc_gold_bar,SJC gold bar,163750000.0,166750000.0,165250000.0,3000000.0,0.017991004497751123,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-04-30,sjc_gold_bar,SJC gold bar,163000000.0,166000000.0,164500000.0,3000000.0,0.018072289156626505,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-05-01,sjc_gold_bar,SJC gold bar,163000000.0,166000000.0,164500000.0,3000000.0,0.018072289156626505,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-05-02,sjc_gold_bar,SJC gold bar,163000000.0,166000000.0,164500000.0,3000000.0,0.018072289156626505,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-05-03,sjc_gold_bar,SJC gold bar,163000000.0,166000000.0,164500000.0,3000000.0,0.018072289156626505,1,1,1,sjc_official_history,sjc,sjc_official_history,official,0.95,VND/luong,"{""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-05-04,sjc_gold_bar,SJC gold bar,163300000.0,166300000.0,164800000.0,3000000.0,0.01803968731208659,3,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.85,VND/luong,"{""webgia_sjc_archive"": 2, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-05-05,sjc_gold_bar,SJC gold bar,162650000.0,165650000.0,164150000.0,3000000.0,0.018110473890733475,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-05-06,sjc_gold_bar,SJC gold bar,162500000.0,165500000.0,164000000.0,3000000.0,0.01812688821752266,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
2026-05-07,sjc_gold_bar,SJC gold bar,163750000.0,166750000.0,165250000.0,3000000.0,0.017991004497751123,2,2,2,sjc_official_history,sjc,webgia_sjc_archive;sjc_official_history,Việt Nam;official,0.875,VND/luong,"{""webgia_sjc_archive"": 1, ""sjc_official_history"": 1}",2026-07-16T07:19:58.998818+00:00
